X,Y,Z
8.282321,10.642409,0.8544052
1.0592756,-10.882647,-12.289841
-18.540712,0.44806588,-4.0125165
2.931646,-12.898979,-12.377941
-0.99641436,-12.257524,-5.9097457
14.523473,-5.717435,1.8118807
9.907087,-13.052177,-5.5065527
-6.268754,9.151789,-10.48629
-2.7226033,7.8843503,-4.0843
-13.114118,6.156692,1.7094523
-0.91991603,-3.4803956,-10.500197
6.6257324,-1.2129009,17.86223
8.229573,14.085192,-5.003433
-2.1334524,13.035851,-2.6445029
1.2567996,3.131551,3.016705
1.3465494,-0.51873356,-10.082417
4.102275,12.933207,-11.258792
15.589286,6.5410457,-5.6326237
-3.966427,-9.704907,-10.634558
-15.485504,-0.87856877,-11.958237
-1.8867073,-0.785748,1.3233166
-17.356756,1.3077762,5.7788916
0.47964904,-11.395152,-7.4787936
-15.685605,-10.002478,-0.71892226
-18.725286,1.6185712,5.764133
3.4034333,4.817757,11.19675
9.768052,-5.591591,-4.773622
12.002648,4.207671,-4.6470637
-10.106411,6.942413,12.330684
3.5926628,-1.4652591,-2.2671297
13.080111,5.3121076,-8.198824
-10.484918,10.964542,-6.434433
1.2550529,12.472919,-10.892163
2.3919249,8.458842,-14.066646
7.042708,-9.753681,-9.733465
10.550764,-6.4340615,-0.7132039
0.99837524,15.205903,8.396438
14.226182,6.7041507,3.014122
2.8366277,-12.878598,-12.370791
2.6538458,0.02172984,-10.030025
1.0442894,-5.569147,15.603693
-5.5001745,-5.5060215,-14.714774
-13.528055,-8.312085,-1.2822679
-14.1062355,-3.5050962,1.9441986
-8.249616,12.646155,-3.9972315
-6.415627,7.026617,-5.186164
-13.867855,-2.2227585,-7.8781285
1.0626475,-6.537212,0.3252294
-6.3067265,1.9874771,-7.355131
-19.330061,1.7059427,-7.0458293
0.044293445,6.9750605,3.5065913
4.335805,1.3472939,-9.83935
2.7200944,6.5164385,-11.405947
4.760645,-19.240276,-2.5420775
-6.313196,-6.7224298,-17.126556
21.027542,5.0973363,-5.0073843
-3.294033,2.74612,-3.5605388
0.6749069,-6.160949,-13.941956
4.1888084,-13.234188,-7.0400248
-16.87582,0.26858488,-4.1375403
-11.883563,6.849498,10.241585
2.4635804,-6.947234,-2.8317955
-0.12967458,-0.30242625,-2.0731199
13.904851,4.728033,-8.5303955
-15.786683,-10.424419,-0.63883054
-13.808588,2.7642043,-8.028621
0.8008272,-4.3692665,-13.453973
-5.3964043,-5.1279225,-12.048515
8.164624,-13.147809,-1.2887335
-17.43623,3.1298032,-9.323697
11.945705,7.25222,-3.2133105
7.557531,-7.6620975,-15.541131
13.859092,-10.123415,-2.218059
16.853313,-9.578342,-3.3716917
-16.949696,-4.0510774,3.651046
-19.348398,3.1799796,1.8187948
-9.219236,4.7982607,10.4704275
2.6278543,-2.858134,-3.5584562
8.695915,3.125405,-4.314581
2.9899914,10.815256,-11.1487
17.94983,7.007978,-6.7129846
7.6921387,-12.208026,-11.5867405
-5.075116,0.023441607,-8.0280905
7.155628,-8.081562,-14.667742
2.721227,-11.664649,16.694757
-2.1297235,12.926198,-2.550493
13.523872,-5.6871037,0.8332564
-0.8563487,-5.607755,-12.465645
2.1042018,13.880624,15.297671
-1.0997705,16.520456,-3.2098296
10.2860365,-6.3889623,-1.0820465
15.579127,-4.8593807,-8.75473
2.9271786,10.725634,-9.127935
1.4520811,-5.3682594,-14.792415
-7.0928626,15.531452,-5.5895705
-2.2159824,-1.5250239,0.8015593
-12.651752,-9.990796,2.7853324
-2.7365336,4.6849813,-2.3226502
-13.585666,3.994151,-6.519633
13.003889,2.1799073,12.339602
1.8692374,-3.2399514,-14.818202
8.816845,-8.927816,-4.3892927
1.4640906,14.413953,-1.9671131
7.8602033,-12.938459,15.317631
4.9033527,8.426875,9.641137
-12.575417,-2.815698,2.1259897
11.386716,-10.764002,11.970174
2.5205047,13.376752,-8.212347
-0.4736246,0.5027292,-3.8688424
8.616007,7.125991,1.6137733
7.19801,0.12372217,-2.3993325
-3.916397,-0.5467589,7.1674004
6.1862936,0.91938645,-0.5700644
-1.4377457,2.80211,-18.789124
9.827992,-12.910413,12.013531
-1.329291,-10.751481,2.0137656
6.39648,14.733805,-9.580954
9.497302,9.842725,-6.0866394
-17.958467,1.1798489,10.357557
-2.767654,-0.31365538,3.9299662
3.784087,-1.2001959,-2.151368
11.843797,-13.072214,2.867754
-18.481743,1.7807306,-6.8650928
4.7710238,10.154214,-8.343179
5.0676513,-16.19503,-2.9538925
-17.00191,11.271419,-2.549475
1.4342554,8.08392,-13.787426
-15.263194,2.8068953,-7.699022
-1.6945828,8.763907,-5.5870943
13.228172,4.1660037,5.4328218
7.4116635,4.094107,10.740685
9.340311,-11.122374,0.6537602
3.8257058,-10.119839,-16.173283
18.003305,2.1118267,-6.4321218
3.1021569,-2.2267678,-1.8073194
10.655896,-5.991046,0.05617957
-4.5009303,-3.7147927,-12.857654
-15.9362755,-0.23200664,6.789921
4.3376813,16.876177,-12.126745
14.115375,8.277322,-9.886391
13.251345,-1.5710315,-0.9987729
8.973872,4.385028,-9.47794
2.3171031,-12.637902,13.380492
2.8041286,1.81834,-10.690431
-8.541515,2.843883,7.9402328
-0.52427775,15.584811,-11.027235
-9.166385,4.8052254,-1.7669449
3.1619515,-11.240711,17.181402
16.907087,-3.34941,2.531318
7.802011,11.375741,-5.8874826
-4.805981,-8.792435,1.0493162
-12.2137,2.1937833,-11.255893
8.502057,-7.7033873,-11.075516
-12.896447,8.25131,3.3129113
-3.8981252,8.301974,-7.1227174
6.399466,-19.260891,-1.170787
-5.736022,-7.279025,-18.524868
3.6716974,-2.1660774,-16.721794
19.252552,-9.253768,-6.21599
8.443985,-6.682462,12.762138
-16.371647,2.6951368,-11.66283
7.2725,-3.0369065,-7.4173584
16.61861,-2.8667068,-8.85573
-12.571266,-5.718305,-3.8885198
3.451767,-10.024034,-13.203079
1.0521076,0.3855496,-3.3652337
5.7479067,12.427383,-7.226345
-15.043332,3.161715,-4.4733896
12.668416,-2.6917613,-7.3489065
3.695167,1.0162724,-13.278355
11.55398,-10.313277,-4.8326406
-11.820266,-1.3098156,-12.578263
3.939814,7.8928823,-16.354073
-0.0030496386,-0.39863658,-2.2991426
-4.9988503,7.1049876,-10.048954
2.4859302,-4.134122,-7.7121825
-1.1394339,-9.375277,-6.9861107
18.846289,-7.739492,-8.505685
2.833231,13.493799,-7.769751
-13.83218,11.053132,-1.8310567
-7.1384573,15.347469,-5.6046286
11.369681,-5.517893,-9.189274
12.454933,-7.5360193,-9.093004
12.989941,-8.252004,-7.094852
1.7390573,-4.4085016,-12.0054655
-16.382,1.3695161,-4.9995565
12.965221,2.6967702,-7.254932
-11.5522175,5.970233,12.451416
-16.308737,-0.06553971,-8.938645
6.4470725,-17.212788,-1.4933842
11.23557,-2.793021,-4.036837
13.912519,-7.8618,-7.992227
8.335426,-12.963637,-3.19519
5.3714867,0.9024414,-14.255622
8.429499,-6.4195867,11.209968
5.562021,12.477142,-7.9749966
10.751321,6.469063,-7.1770477
6.8022914,-9.698719,-9.06441
-14.929411,9.430034,2.6605825
0.92503047,-12.020348,-7.8151927
-9.344623,3.76643,12.034754
12.373756,-7.448534,12.636572
-4.5456414,-1.5140479,7.6867957
3.6890774,14.915392,-7.77125
6.9494467,-6.64515,-13.792797
5.517456,-0.4139276,-9.604596
4.5500283,1.0898091,-8.619694
15.378973,-6.142345,-8.789668
-18.639528,1.1573143,-3.0531301
14.484412,3.2556555,10.808187
13.7517605,-7.22355,15.549971
-17.948471,0.8397618,2.6463141
7.904822,9.780026,-7.4330134
-18.38377,-1.2143087,-8.387587
3.2419424,-19.632584,-4.8426156
-13.685683,-0.37142494,-7.671799
-15.728154,-11.65879,-1.1919467
-11.969657,-0.98775524,-9.464489
-15.435926,4.2631288,-8.798084
-5.2649517,-7.28557,-17.520435
4.0370035,-3.263983,-9.248223
-7.320314,-1.5983639,-16.383478
1.382399,-20.239643,0.7465375
-7.2541595,5.3619385,-7.2672415
13.864434,-8.192856,-2.5520887
11.517802,-10.635825,10.428951
5.5828934,6.790868,-15.520165
-11.777081,-3.9950585,-8.888369
-3.021075,19.207548,-2.7368748
-2.7623572,-19.326357,0.67449474
6.319259,10.945675,-9.033178
10.875043,-14.430364,-4.4864273
6.005833,6.268499,-6.364963
8.468312,12.254309,-3.9669409
-12.41503,13.533378,-1.2962532
14.934946,7.7750144,-2.821954
6.5873995,5.2657375,15.125908
-7.239963,-1.9468529,-16.387907
-4.2369123,6.512131,-9.545832
6.8217115,18.06151,-0.87812424
0.77823555,1.5277631,-7.8853083
-1.2737883,8.911355,-6.431978
-7.0896745,-6.1039267,-18.07467
5.221482,11.589472,-11.254234
11.453301,-9.047746,10.107287
-17.237803,7.172204,-1.836495
5.520632,-8.839327,-12.518857
4.723157,-12.021482,17.5094
11.48276,-13.14377,-3.9993398
0.5569784,-20.651917,-3.5610478
3.4724913,11.33598,-9.400763
-4.197553,-4.6345196,1.7672691
1.1804338,-5.3720293,-11.663359
-5.5851073,-4.1180453,-18.805447
-5.7437224,5.162005,-4.444332
3.9983196,0.32572615,-3.2431834
-13.877213,-2.5739985,2.832874
-10.244887,-7.960681,-13.151091
5.4166875,-16.92137,-5.365135
19.010754,3.1496239,-7.6803675
-7.6593227,9.455648,-11.28441
1.0299188,14.731929,-1.4732444
8.714785,-8.157653,-11.068341
-13.033971,3.2546237,-6.714719
-4.5546303,-17.890488,-1.5631613
16.500511,-10.145391,-5.003102
-1.9662261,-7.721733,11.308813
-2.2905812,-5.0944037,-15.364707
-7.187699,6.8285346,-8.263491
-2.2878184,-10.121986,-5.920203
5.350135,2.4335606,-13.086257
-0.56309134,-6.3220577,-12.723835
2.3242326,14.382999,-9.006205
1.133168,8.326814,-15.89045
-0.29816324,-1.8122206,-9.164435
15.6878,-3.9855375,-1.3803262
2.070021,-11.173154,-6.502545
0.0177361,-6.3339186,-1.6080676
0.49223167,-6.8636928,-2.9777505
3.9258356,-11.0967245,-13.173399
-4.2831373,3.5014439,-8.738622
-0.9775863,7.4547334,-16.37838
2.511831,-9.226842,-16.98909
-7.942554,10.889493,-10.191792
-6.571271,-7.0031414,1.0818126
-5.991949,5.4389625,-7.5444674
-6.9137616,8.713796,-10.390103
3.2720819,-0.22302741,-15.059611
-4.6598673,-17.55122,-2.2886798
11.235974,-5.364693,-6.3538203
13.199281,-7.2272854,1.2693273
2.9720085,-19.236147,2.3497553
-4.7961335,0.7712504,-6.3500733
4.3694544,7.717646,-1.8726506
-6.0497913,10.172734,-10.1334915
4.5366154,11.163542,-2.2939372
-0.026918653,13.81179,-8.899511
1.2052166,4.3105083,1.0044147
-5.1379266,-12.139085,6.723243
0.51098394,5.9595685,-15.0371065
-0.70455176,-10.964202,17.715183
19.800385,-8.686115,-6.4716487
-5.591062,4.9330645,-6.7144933
1.1365832,4.8299255,3.4313796
7.274126,-12.390961,12.441596
4.7685223,15.814594,-12.083785
14.600119,-10.251145,0.34975785
6.247422,-6.988476,4.393056
11.216406,-8.559883,-2.2104433
7.6134243,-0.9371029,17.962492
-3.5816023,6.6211085,-9.384841
-19.655733,5.2953987,-3.7309637
10.901669,4.6117134,5.4620395
-8.369657,-1.4953312,5.0418735
-5.359515,10.27742,-7.9475636
2.7400553,-18.35238,-4.856979
12.422265,-1.9578385,1.5217065
10.077915,-7.7671223,-2.5864515
-16.925558,14.282767,-3.2310193
2.5359201,-6.602016,-10.675927
13.228463,4.0547047,5.909939
14.43155,1.3732927,10.563843
-2.1168716,3.2336218,-2.656752
12.73995,-7.9158444,-5.309856
12.608943,-9.861591,2.1939223
-14.307883,-11.977026,-3.8306732
0.14143887,8.387009,-15.388862
-14.711534,0.008974158,-12.799063
11.001488,-10.197525,9.183199
-18.047625,-0.47716302,-7.3749146
-6.9610415,-6.7883525,-13.85378
18.216694,-5.8676276,-6.7125964
3.420043,7.3857613,-12.593045
7.9848905,10.092535,-5.768606
3.41883,-0.85851413,-16.24029
0.4406771,15.349766,-12.728481
-4.581735,-5.1703453,2.1166732
7.5489063,0.99702513,-1.5561794
-5.071965,4.6867485,-2.8956356
3.163223,-12.922788,14.115904
17.836384,0.72034913,-4.137505
-18.616205,3.4100084,4.250119
2.2148073,1.6874309,-12.886597
8.626438,5.403893,-6.7061977
5.7104726,-2.9337933,13.771486
2.6810942,8.945363,-2.3977153
10.3984375,-8.345824,10.95442
4.3119726,11.70387,-9.911313
-9.435056,-9.131885,-14.246933
6.717938,-1.3562983,-1.6148801
-10.159582,1.4777911,17.344828
5.7709036,7.2433453,-13.892293
-12.076349,1.1923127,-7.381307
4.376238,7.0675073,11.353726
-5.3743615,10.441255,11.137437
17.968872,4.757676,-6.0809608
-15.78473,-1.5394527,-12.912838
6.170706,11.744742,-11.396008
-10.383737,7.4980392,-5.2654915
11.604849,-1.3080573,0.40400147
-1.2424692,-4.4243245,-7.339674
-15.427704,-9.405201,0.124305665
14.774721,-4.0394197,2.8832207
3.0892868,-2.439208,-15.806278
7.603836,-2.3485813,-4.1184406
-15.233494,-11.7898035,-5.540787
12.408176,-12.295806,-5.4747734
-12.173393,-7.858267,-2.6144662
12.763366,-6.889489,16.01287
-11.018724,-2.485417,3.1887732
8.836717,10.468093,-7.338208
13.864946,2.4914026,11.554254
-3.590263,4.0127463,6.931916
3.2696888,6.14828,10.860251
-18.03213,0.23707654,-11.782991
-3.3342216,-2.62541,-15.65438
12.8555565,1.664687,-6.2956715
12.980296,3.1394112,-7.2312703
-8.247847,14.06266,-2.501874
-6.56944,10.179149,-8.743049
5.9401345,0.14661103,-11.9779625
-15.856776,-3.8393345,3.4692233
2.2982209,3.0866401,1.0901542
-5.2595463,-5.838401,-15.355333
1.493378,2.553194,1.786159
-7.4094634,5.049766,-11.417728
19.565752,-8.397656,-7.7003584
-13.787222,10.750568,5.26955
-0.41319078,-4.777977,-10.757158
1.9423865,-12.650234,-12.762045
19.092937,-6.301114,-7.4426427
4.1812606,12.564842,-8.152149
2.8766696,-2.4551582,-14.027415
8.843229,-11.388822,-12.688418
-11.314962,6.929268,-1.8964896
3.3333812,-16.440409,-5.955192
10.527043,6.1057873,-8.041324
-0.31501076,-0.38397855,3.2670484
-14.435023,2.7660592,-2.2267013
-7.0972595,5.2610703,-12.906959
-6.7822413,19.356283,-0.30018306
1.60105,-3.845862,-6.9358244
-4.619719,6.8407545,-10.501188
3.4143572,-2.2582605,-15.779503
11.440466,5.094583,4.754584
11.072463,-10.490546,9.213192
4.5429482,11.195259,-2.5467305
-9.527284,-5.7842975,-0.0103186555
10.972409,-8.567039,-1.9616874
5.3777413,13.736262,-11.632585
-12.015453,2.5098321,-8.179426
-18.43607,2.9990394,-4.4265866
14.899437,-5.994463,-6.6655893
3.703678,-1.538009,17.384289
12.724264,-4.0927844,11.192494
-0.33558547,-3.554843,16.923912
-7.276624,9.978269,-8.025729
3.5075057,-11.215841,-7.276306
-6.086816,9.87087,-9.686807
-7.0988913,-6.968589,-14.012823
-6.181245,-15.052927,13.90085
10.036726,-7.9086294,-2.526225
10.691501,-6.3389473,12.968149
-17.80069,2.7220633,7.9201584
-15.269351,5.141256,8.764811
-2.8684707,-0.47364587,0.28737548
-2.266142,8.3930235,-4.7214956
-16.76779,-5.0758376,2.5256293
-8.181943,-0.8398653,-10.148184
-13.293294,-5.4376383,-2.518462
7.1230636,-3.2611988,-5.184628
-9.448123,3.10369,-10.1830225
7.706747,-11.952448,-11.352297
12.502446,3.5136588,-1.8011637
-4.0162563,7.5112505,-10.171718
-11.441955,12.167135,-4.298389
-8.974961,13.797472,-3.16791
-11.12897,8.983682,-5.7965856
-10.366545,4.999416,-1.5899433
-9.063569,2.6639752,-2.867453
1.5218906,-13.5053,-5.4033303
-14.222044,-2.1223934,-13.037609
-13.760936,1.0431489,-10.435999
13.899679,8.654449,-10.4565115
6.351658,-0.3261364,-12.923154
-0.44796202,-7.9590535,16.549633
1.5597513,13.065717,-10.27806
-8.366502,7.2664285,-2.4700348
11.453509,-5.79623,-8.358812
-1.1884575,1.011737,-18.947584
5.8994064,0.14766403,-8.6043825
11.159244,-4.70663,1.107384
-5.405774,-1.8739238,-18.49486
13.65389,-7.2576036,-4.885216
11.702852,-2.4231267,-6.689489
18.201496,-3.958372,-6.681171
-16.161646,-11.128925,-0.84636927
-1.3275349,-10.219676,-3.4965923
9.369609,-5.1640234,-13.748847
4.1323934,0.67726064,-7.961263
-15.384395,1.4707978,-8.00155
3.0159762,-19.811682,0.63936377
-12.244496,-5.5014286,-4.1234074
9.205906,1.5187203,-5.4173927
-9.774094,7.6907897,-5.85543
3.8999715,-16.565836,-3.201276
3.1184134,-0.9539987,-16.035448
-6.1832166,-4.262351,-18.450184
5.2458034,-17.426802,-3.2589247
-1.3893925,7.167854,-6.91012
-8.809156,0.17258109,-11.055978
-14.134337,14.371613,-2.0892286
-13.994161,5.1775064,-2.15024
9.322488,10.988866,-6.5908194
9.6205015,-3.9558163,4.397656
17.670303,-6.327802,-9.684579
-14.899038,1.7670985,5.0080123
5.811035,0.5700201,-5.648224
6.2801833,-8.630026,-13.236287
-3.8433492,6.2442727,-12.11617
8.426756,-13.65608,15.290407
-12.877952,12.742909,-2.0721452
-0.5853413,-6.0779815,-12.61444
-11.109158,-1.2139101,2.0049117
-17.922382,3.5935678,0.27866125
12.509447,-2.8171208,-3.8183627
-14.055712,3.8030858,-6.3372126
12.227272,1.5057737,-6.1508865
-17.285072,0.7201284,7.8009114
-9.376182,-6.6562586,-13.963079
-18.659071,0.45615834,6.449041
-3.6081388,-9.665492,-10.8186865
-2.0862541,3.412922,-2.895518
3.5711613,-11.816637,-3.1010506
7.2722917,11.739179,-6.2043405
-19.72067,0.35634577,-6.5336185
-11.936516,3.1249318,-6.4601827
11.664155,-10.912827,-5.5599647
1.5983436,9.989201,-15.935818
-14.310989,3.5638802,-1.7670623
16.655361,-9.612746,-6.478122
-3.0589697,-2.2366338,1.3751487
-18.24601,1.0539433,-12.201735
-0.19654922,-9.977543,17.100084
-6.913015,-10.970381,2.5376837
-6.9814854,-5.83788,-18.282175
9.571485,-5.708658,0.011310801
-10.744229,-0.018665718,-9.690316
4.0288444,-3.415977,-9.284837
13.987489,-4.9858904,2.3119662
11.140382,-14.721541,-2.257489
-0.0437008,7.8983893,-11.651934
0.36527136,-1.5847738,-3.5305486
2.8782163,15.31291,-12.53399
11.671518,-11.2075615,-5.20073
-14.665903,-4.547911,3.5896592
13.423808,3.9550872,11.640976
-2.0855722,1.2371893,-16.791275
4.246802,10.269383,-1.1709512
7.3427973,8.071468,-5.8699107
-7.5148125,7.3915825,-8.539765
2.7057514,9.990744,-13.965193
-0.9003695,-9.397423,-7.06753
10.402099,-11.697959,-1.972873
4.071617,16.083956,2.7586827
5.5844307,7.7913346,-15.670005
-5.193061,-16.707266,-3.2927027
-9.656655,-10.713627,-13.163384
-14.093266,-2.7222235,2.5707235
-5.188007,-0.9219685,-18.356228
5.8920674,-8.485871,1.4409653
11.570882,4.4453573,4.4654937
-15.203827,10.137587,-2.1655576
2.1453846,-2.6639738,-14.769303
-1.2491734,16.840847,-3.4878633
7.485246,-2.9385433,-5.3263307
1.4832177,5.9331155,-17.84308
-2.5562797,0.5185943,-20.01972
-0.5706458,-5.5948067,17.541706
-7.5659375,11.643354,-2.3972576
8.287159,-7.4579525,15.282257
-6.944953,-12.744043,-12.1574
10.068553,5.4893146,-9.01954
12.622396,-1.383931,-2.131217
7.7461762,6.8225546,1.2779682
15.080751,-11.402513,-0.3622293
-5.512397,-7.302958,-0.5738546
-2.4203637,5.1557684,-7.546529
14.671114,1.7861094,-4.0662622
0.56337017,6.2132473,-12.699966
-13.068399,-7.2538047,-3.5815644
0.54299027,-5.6948237,-11.563793
-14.69051,2.3583744,-1.8877043
14.74011,-5.2136416,-3.525345
-6.0060034,-11.525398,-8.302196
4.4794097,-1.9571848,-14.281223
0.95634574,-3.393461,-9.335887
-17.04123,4.8917165,5.4415064
-14.847619,-11.521408,-3.8423095
5.669017,-12.168343,17.094177
12.798456,-7.7300067,5.0661244
4.105223,-10.438412,-12.689221
15.609194,-5.4798846,-9.643753
8.454676,2.4881387,-5.78986
-7.36696,6.5838656,-5.468141
2.5750675,1.7922047,-6.9769955
-14.55061,-2.1545818,-12.940069
-6.243022,2.9073396,-10.342265
1.1504089,-19.880692,-3.77213
-11.866206,5.661535,8.523128
-3.1531098,13.80216,-2.824741
-11.908298,-3.0516682,2.2156925
2.294119,6.4663634,1.6434174
-2.0649483,3.134343,-17.740583
-11.264355,4.180886,-8.129174
15.13614,2.3293874,11.542963
14.405555,4.992156,4.8209057
-7.97388,-15.361413,-10.51965
10.575851,13.810161,-8.918481
13.233728,-5.773495,-2.1895168
-15.253217,-4.2299204,1.4273596
19.76925,4.3996096,-7.1401815
11.434674,6.5322256,-6.023763
4.3136225,10.22512,0.4811798
2.2033033,-1.6279411,-3.3441215
-3.8662167,5.800062,-9.794967
-15.928119,12.41115,-1.5097629
-17.520542,11.188999,-2.676413
13.00123,-6.2146316,13.790628
-8.275749,9.806155,-11.924604
7.6173754,-9.863077,-13.844815
-4.203035,-1.7815362,0.59004277
-16.476452,0.6575914,-8.621172
4.668511,-11.793475,-4.088806
3.2547626,-16.296175,-2.7373438
4.8160024,6.8632793,-13.631019
10.378884,12.197215,-6.337756
3.8346994,3.3224974,-11.781554
4.3331304,3.5705166,-11.910667
17.474808,4.644138,-9.831897
-3.1141202,3.5865228,2.0217216
12.71239,3.4353237,11.775518
-0.2556737,-5.893259,17.830261
7.8114963,3.6653633,10.800264
-11.435477,0.6386794,-6.692934
-11.47475,8.038297,8.678529
-3.42917,-1.1606625,-15.837504
-11.8643675,8.207492,3.1387362
0.55536413,-5.731214,-0.7249803
10.777002,-7.868746,10.743382
-18.884092,5.7218523,1.4605557
-8.122935,11.0514555,-11.001212
11.91898,-2.4865294,10.802465
1.636594,-4.8329854,-12.723692
-15.506442,2.9976385,-9.370941
-19.27885,5.5798345,-2.3128514
-17.249298,6.3036733,-2.0656903
13.743942,2.8021362,14.57324
6.4024,19.170876,-0.280697
-17.016138,-7.008488,4.3666267
19.109678,-5.5130196,-8.568295
-2.5194337,-7.380674,18.444647
12.866369,4.3002505,-0.9136611
11.53813,-3.2060556,-6.726777
-13.587243,-15.631629,8.350758
2.2586644,14.607192,-8.025026
2.8464415,-11.260416,-9.103751
12.152627,-1.8441975,1.7488874
2.0294642,-3.6791832,-14.981225
-5.210329,-6.0762386,-13.209694
-10.650696,7.879381,-8.815795
-4.023158,-11.212088,5.6485066
-16.784683,1.2903998,11.244433
1.9464643,9.435928,-2.5914192
-11.262199,-4.7749496,-2.17432
5.432132,-0.23111424,-4.870506
8.350159,-3.5652013,-7.019768
8.834399,-11.495895,-12.60494
-12.272873,9.604609,-6.3539705
15.173895,0.37410223,-2.1091576
-17.643602,-0.018267773,-10.089929
-10.436802,5.4761686,-1.8861173
0.54034597,1.7729415,-6.128835
-3.605798,0.73538923,3.3078208
-16.075142,12.610568,-3.0985436
16.46725,-3.529675,-1.5097287
9.600928,-4.793807,-8.362147
11.308544,3.3048162,-3.5838954
5.144279,6.9305315,-7.4119596
5.1920123,-12.83326,-6.946259
-4.4774456,5.6980104,-3.0274694
15.4999485,2.2491934,10.930753
8.367145,-13.588477,10.747969
-4.05187,8.05267,-11.403185
2.0748994,0.5364779,-6.6598783
14.700565,3.2869043,-10.114166
3.6376638,-9.241758,-16.919973
-1.4057473,16.12938,-4.8573213
17.741686,1.7680883,-2.3842485
-17.417992,1.6300005,-3.5670745
10.257064,-9.544738,3.113046
17.812624,7.4753156,-6.323425
0.96334845,8.066287,-14.136763
14.170861,-6.545796,3.0076973
11.145656,-11.411677,0.22927873
-14.423283,2.5760581,-2.5535023
-13.221518,-3.5184026,1.3542677
-13.450861,-4.644781,1.859789
3.2936468,10.451465,-11.14533
-14.010374,-13.260367,0.039703853
-5.4844413,5.4785595,-10.117496
0.41705462,-5.8885217,1.290216
-18.585981,-0.5018539,4.5460205
4.950005,-7.6176887,-16.29734
19.625284,-8.305486,-7.7934475
12.418498,-5.68261,-9.591005
-3.363324,-1.4953252,1.3026825
3.9888027,2.4553695,-13.782638
9.557378,10.335887,-5.951524
-2.6413908,12.805067,-2.627058
2.7278633,7.531489,-2.6683936
10.721517,-8.85414,0.5041011
2.5959089,-9.907424,-13.5768795
18.797314,4.991777,-2.7220864
-6.3289123,-6.8914747,-14.55725
-2.549094,3.0992823,-3.4273446
8.566649,-6.3728585,13.50678
9.225321,-6.0463066,-13.592117
-9.829828,4.379864,-3.1934266
0.35376593,2.5300744,-4.903926
11.667155,3.939052,-10.351129
-7.727528,-5.3175774,-3.6522593
10.207035,-4.468471,-0.63262224
-4.5568748,-6.6320286,-18.586037
0.17163947,-1.5741632,-7.0449715
14.482872,-8.454813,4.8137503
0.7559658,-4.9717927,-9.277601
7.0678983,-3.1984682,-12.155713
-1.1726147,8.1776285,-14.678901
5.333395,14.154975,-11.406802
-6.530004,6.185779,-6.5352144
-11.75537,-11.793176,3.2870097
9.366271,3.5250862,-6.9620075
0.8086083,1.2503326,-6.704612
-2.681078,-19.343119,1.3468857
6.4271183,-12.547566,16.646011
-7.671681,-7.1286635,-18.227812
-12.048272,1.4188659,-8.117507
-0.059978276,-4.0344443,-11.631349
-0.77267295,-3.902334,-7.7261014
-6.1512012,7.1377926,17.0871
-17.376345,13.031042,-0.7706432
-6.5434136,-7.6133986,-14.478525
6.1748633,-4.5997305,-1.2727139
10.270762,-14.198336,2.257134
2.8055065,10.969159,-9.972731
3.159891,-4.4780846,-15.797487
-17.229288,13.7062845,-2.449309
2.7026095,9.537948,0.3521351
19.939825,3.19019,-6.8063827
-9.445761,4.8584895,13.141188
-10.603362,5.605712,13.289416
-18.342253,14.486458,-3.0376606
17.991026,3.7810714,-9.447321
6.0664406,-18.47718,-2.6881366
-2.6208282,16.928637,-0.95307183
-5.886436,19.802177,-2.8372364
-0.7558933,8.418132,-16.377468
10.67396,-12.26792,-0.32709995
-14.534868,0.7921687,-3.6195452
-2.5947008,-4.301309,3.8240438
0.2999435,-6.931326,-2.9806333
5.440005,-17.681076,-0.64369124
15.317175,-11.069798,-1.0699843
-1.0076644,-1.252789,-8.68123
3.5198958,-1.1157237,-16.462736
0.7647218,-1.9281931,7.9567614
-11.534433,-17.31851,7.878004
-8.936903,0.7879184,-8.567647
-11.651459,-0.9663789,-9.033669
-8.896198,-1.6821357,3.183049
8.672216,4.284452,-5.4467006
-3.6598117,-11.996402,-9.611094
-18.84912,6.041762,-3.415146
1.9253023,-1.3592651,-5.3632607
10.219104,9.384937,-3.5944607
1.4438875,5.1737075,3.3306808
-2.9575105,0.45841596,-17.790983
-9.820904,2.6908753,2.4684339
2.4050722,-3.2842934,-7.866124
-0.8368051,-11.0087805,17.70574
-19.521688,6.8731513,-3.0178423
8.222294,6.2121487,1.5632308
10.539025,-13.802909,-3.2324095
1.4696982,-1.1505959,17.398218
-0.8835973,-4.5146365,-11.212213
0.7553575,11.342089,-8.888248
6.432081,0.21387368,-0.013782499
-3.388469,-1.4112765,0.0750981
10.20089,13.116041,-5.6900926
-10.219472,2.8475027,-3.858951
-8.979494,11.204208,-4.443279
-10.164468,-10.331514,-12.657564
16.121292,3.9157574,-6.251208
2.1258357,1.6999542,-12.832735
-1.9744749,14.651947,-3.7024164
12.100266,4.4551234,5.155088
9.715744,-9.292059,2.9631763
17.81722,-5.7741823,-1.0170811
-6.248633,3.1187918,-9.570178
11.0769,7.1329193,3.1992373
4.6980133,-0.41316617,-15.303205
10.892267,-13.473708,12.409523
3.9731832,0.760718,-6.7133465
-14.766644,0.63439256,-12.792957
-18.728172,3.7337687,0.47236532
21.009827,4.240346,-5.004858
-8.271147,5.6949787,9.159748
